,OPMRDB025_ROC_C3_Act_M0,EBA_DATE,OPMMDB024_MOC_C3_ORU_Act_M0,OPMMDS013_C3_SC_Act_M0,OPMMDB038_C3_OCU_Act_M0,MOC_C3_Net_M0_Act,Total_M0_Act,MPSPC3019_TPE_PP_1_M0,MPSPC3020_TPE_PP_2_M0,MPSPC3021_Total_TPE_Site_7_M0,MPOOC3008_Dow_HPPO_M0,ODMC3P026_Dow_RTC_Transfer_M0,ODMC3P023_TPE_BTF_Transfer_M0,MPOOC3007_HMC_M0,MPSPC3001_PTT_Supply_M0,TPE_BTF_Transfer_M0,Total_TPE_Site_1_M0,TPE_total_M0,Total_Dow_M0,Total Customer_M0,Production-Customer_Act_M0,M1_H05MOC004_MOC_C3_ORU,M1_H05MOC420_C3_SC,M1_H05MOC005_C3_OCU,M1_H05ROC003_ROC_C3,Month_M1,Year_M1,day_in_month_M1,M1_MOC_C3_Net,M1_Total,MPSPC3019_TPE_PP_1_M1,MPSPC3020_TPE_PP_2_M1,MPSPC3021_Total_TPE_Site_7_M1,MPOOC3008_Dow_HPPO_M1,ODMC3P026_Dow_RTC_Transfer_M1,ODMC3P023_TPE_BTF_Transfer_M1,MPOOC3007_HMC_M1,MPSPC3001_PTT_Supply_M1,TPE_BTF_Transfer_M1,Total_TPE_Site_1_M1,TPE_total_M1,Total_Dow_M1,Total Customer_M1,Production-Customer_M1,Unnamed: 0_x,timestamp_x,ROC_C3,MOC_C3_ORU,MOC_C3_OCU,MOC_C3_SC,MOC_C3,Input_Total,TPE_BTF_Transfer,TPE_PTT_Supply,TPE_Total_Site1,TPE_PP3,TPE_Total,HMC_A,HMC_B,HMC_Total,Total_Dow(Dummy),Output_Total,Balance,Total_Dow_Plan,ROC_C3_Plan,Output_Total_New,Input_Total_New,Balance_New,Accumulation_EBA_M1,Accumulation_EBA_M0,Accumulation_PI,Balanc_PI_EBA_M0,Accumulation_PI_EBA_M0,Balanc_PI_EBA_M1,Accumulation_PI_EBA_M1,Unnamed: 0_y,Unnamed: 0.1,timestamp_y,ROC_TK_1300A,ROC_TK_1300C,MOC_TK_1310A,MOC_TK_1310B,MOC_TK_1310C,MTT_TK_301A,MTT_TK_301B,C3_Site,C3_Total,C3_avail,%C3_avail,Max_C3_Inventory,Min_C3_Inventory,Balance_MTT_TK_301A_B,Max_C3_Inventory_Op,Min_C3_Inventory_Op
71,,2022-12-11,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,0.0,20.376,64.97907170583333,31.0,0.0,0.0,35.0,0.0,20.376,20.376,85.35507170583334,31.0,151.35507170583332,-44.67630826497309,,,,,,,,,,,,,,,,,,,,,,,,,-39.62474098639797,,,,,-44.67630826497309,-161.4396832524093,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3802.148559299114,7323.508882299114,,,9800,2540,3641.55958,14274,903
72,,2022-12-12,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,0.0,9.65695,64.92490276791666,31.0,0.0,0.0,35.0,0.0,9.65695,9.65695,74.58185276791666,31.0,140.58185276791664,-33.903089327056406,,,,,,,,,,,,,,,,,,,,,,,,,-73.52783031345437,,,,,-33.903089327056406,-195.3427725794657,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3768.2454699720574,7289.605792972057,,,9800,2540,3641.55958,14274,903
73,,2022-12-13,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,1.8722916666666667,0.0,64.88245157125,31.0,0.0,0.0,35.0,0.0,1.8722916666666667,1.8722916666666667,66.75474323791667,31.0,132.75474323791667,-26.075979797056434,,,,,,,,,,,,,,,,,,,,,,,,,-99.6038101105108,,,,,-26.075979797056434,-221.41875237652215,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3742.1694901750006,7263.5298131750005,,,9800,2540,3641.55958,14274,903
74,,2022-12-14,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,15.696770833333334,0.0,64.96980816333333,31.0,0.0,0.0,35.0,0.0,15.696770833333334,15.696770833333334,80.66657899666666,31.0,146.66657899666666,-39.98781555580642,,,,,,,,,,,,,,,,,,,,,,,,,-139.5916256663172,,,,,-39.98781555580642,-261.4065679323286,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3702.1816746191944,7223.541997619194,,,9800,2540,3641.55958,14274,903
75,,2022-12-15,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,15.747113163333333,0.0,65.05078070166667,31.0,0.0,0.0,36.25,0.0,15.747113163333333,15.747113163333333,80.797893865,31.0,148.047893865,-41.369130424139755,,,,,,,,,,,,,,,,,,,,,,,,,-180.96075609045698,,,,,-41.369130424139755,-302.77569835646835,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3660.812544195054,7182.172867195054,,,9800,2540,3641.55958,14274,903
76,,2022-12-16,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,17.7518591,0.0,64.88372903625,31.0,0.0,0.0,34.58333333,0.0,17.7518591,17.7518591,82.63558813625,31.0,148.21892146625,-41.54015802538977,,,,,,,,,,,,,,,,,,,,,,,,,-222.50091411584674,,,,,-41.54015802538977,-344.3158563818581,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3619.272386169664,7140.632709169664,,,9800,2540,3641.55958,14274,903
77,,2022-12-17,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,17.733797720000002,0.0,64.32990290541666,31.0,0.0,0.0,34.58333333,0.0,17.733797720000002,17.733797720000002,82.06370062541666,31.0,147.64703395541665,-40.96827051455641,,,,,,,,,,,,,,,,,,,,,,,,,-263.46918463040316,,,,,-40.96827051455641,-385.28412689641453,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3578.304115655108,7099.664438655108,,,9800,2540,3641.55958,14274,903
78,,2022-12-18,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,17.374231881666667,0.0,63.52712751125,31.0,0.0,0.0,34.58333333,0.0,17.374231881666667,17.374231881666667,80.90135939291667,31.0,146.4846927229167,-39.805929282056454,,,,,,,,,,,,,,,,,,,,,,,,,-303.27511391245963,,,,,-39.805929282056454,-425.090056178471,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3538.498186373052,7059.858509373052,,,9800,2540,3641.55958,14274,903
79,,2022-12-19,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,16.014427302083334,0.0,63.532959981666664,31.0,0.0,0.0,34.58333333,0.0,16.014427302083334,16.014427302083334,79.54738728375,31.0,145.13072061375,-38.45195717288975,,,,,,,,,,,,,,,,,,,,,,,,,-341.7270710853494,,,,,-38.45195717288975,-463.54201335136077,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3500.046229200162,7021.406552200162,,,9800,2540,3641.55958,14274,903
80,,2022-12-20,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,11.616,0.0,69.52405921708333,31.0,0.0,0.0,34.58333333,0.0,11.616,11.616,81.14005921708333,31.0,146.72339254708334,-40.0446291062231,,,,,,,,,,,,,,,,,,,,,,,,,-381.7717001915725,,,,,-40.0446291062231,-503.5866424575839,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3460.0016000939386,6981.3619230939385,,,9800,2540,3641.55958,14274,903
81,,2022-12-21,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,11.616,0.0,69.56124987708334,31.0,0.0,0.0,19.58333333,0.0,11.616,11.616,81.17724987708334,31.0,131.76058320708333,-25.08181976622309,,,,,,,,,,,,,,,,,,,,,,,,,-406.8535199577956,,,,,-25.08181976622309,-528.668462223807,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3434.9197803277157,6956.280103327716,,,9800,2540,3641.55958,14274,903
82,,2022-12-22,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,11.616,0.0,60.5583637575,31.0,0.0,0.0,24.58333333,0.0,11.616,11.616,72.1743637575,31.0,127.7576970875,-21.07893364663977,,,,,,,,,,,,,,,,,,,,,,,,,-427.93245360443535,,,,,-21.07893364663977,-549.7473958704468,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3413.840846681076,6935.201169681076,,,9800,2540,3641.55958,14274,903
83,,2022-12-23,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,11.616,0.0,15.65215875,31.0,0.0,0.0,20.0,0.0,11.616,11.616,27.268158749999998,31.0,78.26815875,28.41060469086024,,,,,,,,,,,,,,,,,,,,,,,,,-399.5218489135751,,,,,28.41060469086024,-521.3367911795865,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3442.251451371936,6963.611774371936,,,9800,2540,3641.55958,14274,903
84,,2022-12-24,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,11.616,0.0,0.0,31.0,0.0,0.0,18.33333333,0.0,11.616,11.616,11.616,31.0,60.94933333,45.729430110860235,,,,,,,,,,,,,,,,,,,,,,,,,-353.7924188027149,,,,,45.729430110860235,-475.6073610687263,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3487.9808814827966,7009.3412044827965,,,9800,2540,3641.55958,14274,903
85,,2022-12-25,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,11.616,0.0,0.0,31.0,0.0,0.0,22.70833333,0.0,11.616,11.616,11.616,31.0,65.32433333,41.354430110860235,,,,,,,,,,,,,,,,,,,,,,,,,-312.4379886918547,,,,,41.354430110860235,-434.25293095786606,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3529.335311593657,7050.695634593657,,,9800,2540,3641.55958,14274,903
86,,2022-12-26,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,12.085916666666668,0.0,0.0,31.0,0.0,0.0,24.58333333,0.0,12.085916666666668,12.085916666666668,12.085916666666668,31.0,67.66924999666666,39.00951344419357,,,,,,,,,,,,,,,,,,,,,,,,,-273.42847524766114,,,,,39.00951344419357,-395.2434175136725,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3568.3448250378506,7089.70514803785,,,9800,2540,3641.55958,14274,903
87,,2022-12-27,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,11.616,13.661700000000002,0.0,31.0,0.0,0.0,24.58333333,0.0,25.277700000000003,25.277700000000003,25.277700000000003,31.0,80.86103333,25.81773011086024,,,,,,,,,,,,,,,,,,,,,,,,,-247.61074513680092,,,,,25.81773011086024,-369.4256874028123,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3594.1625551487105,7115.52287814871,,,9800,2540,3641.55958,14274,903
88,,2022-12-28,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,14.389061904583334,24.172641130416665,0.0,31.0,0.0,0.0,24.58333333,0.0,38.561703035,38.561703035,38.561703035,31.0,94.145036365,12.533727075860241,,,,,,,,,,,,,,,,,,,,,,,,,-235.07701806094067,,,,,12.533727075860241,-356.891960326952,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3606.6962822245705,7128.05660522457,,,9800,2540,3641.55958,14274,903
89,,2022-12-29,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,17.687894152083334,24.415829769166667,47.476079544583335,31.0,0.0,0.0,24.58333333,0.0,42.10372392125,42.10372392125,89.57980346583334,31.0,145.16313679583334,-38.4843733549731,,,,,,,,,,,,,,,,,,,,,,,,,-273.56139141591376,,,,,-38.4843733549731,-395.37633368192513,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3568.211908869597,7089.572231869597,,,9800,2540,3641.55958,14274,903
90,,2022-12-30,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,17.255830245833334,24.415829769166667,69.23020821625,31.0,0.0,0.0,24.58333333,0.0,41.671660015,41.671660015,110.90186823125,31.0,166.48520156125,-59.80643812038976,,,,,,,,,,,,,,,,,,,,,,,,,-333.36782953630353,,,,,-59.80643812038976,-455.1827718023149,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3508.405470749208,7029.765793749208,,,9800,2540,3641.55958,14274,903
91,,2022-12-31,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,17.243847030416667,24.398874331666665,66.37292811416667,31.0,0.0,0.0,24.58333333,0.0,41.642721362083336,41.642721362083336,108.01564947625,31.0,163.59898280625,-56.92021936538977,,,,,,,,,,,,,,,,,,,,,,,,,-390.2880489016933,,,,,-56.92021936538977,-512.1029911677047,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3451.4852513838177,6972.845574383818,,,9800,2540,3641.55958,14274,903
92,,2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2022-09-01 00:00:00+00:00,972.6039,114.018021,957.8343,264.9567,108.773659,262.7958,245.82547,2418.18658,2704.01617,11495.98383,19.042367394366195,9800,2540,508.62127,14274,903
93,,2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2022-09-02 00:00:00+00:00,844.453247,114.650917,1643.74072,269.4713,109.735237,265.035583,249.334335,2982.051421,3272.035185,10927.964815,23.042501302816905,9800,2540,514.369918,14274,903
94,,2022-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2022-09-03 00:00:00+00:00,668.514038,113.720978,1893.48926,270.7731,109.211,265.2205,249.839371,3055.708376,3347.836269,10852.163731,23.576311753521125,9800,2540,515.059871,14274,903
95,,2022-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2022-09-04 00:00:00+00:00,601.3994,113.009857,1539.659,273.6535,109.04306,263.8699,248.723236,2636.764817,2927.305036,11272.694964,20.614824197183097,9800,2540,512.593136,14274,903
96,,2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,2022-09-05 00:00:00+00:00,637.1517,115.317169,1022.82361,279.773254,110.188667,262.431824,246.623734,2165.2544000000003,2448.804122,11751.195878,17.245099450704224,9800,2540,509.055558,14274,903
97,,2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,2022-09-06 00:00:00+00:00,697.7394,117.197624,1185.51624,283.507477,110.688065,263.425323,247.485016,2394.648806,2677.673456,11522.326544,18.856855323943662,9800,2540,510.910339,14274,903
98,,2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,2022-09-07 00:00:00+00:00,662.3323,117.117622,1459.17053,285.119629,111.096252,263.343,247.975479,2634.836333,2917.940938,11282.059062,20.548879845070424,9800,2540,511.318479,14274,903
99,,2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,2022-09-08 00:00:00+00:00,669.9011,119.276871,1866.95239,288.402069,273.446625,263.501068,240.0976,3217.979055,3328.8542270000003,10871.145773,23.442635401408456,9800,2540,503.598668,14274,903
100,,2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,2022-09-09 00:00:00+00:00,908.9136,119.693726,1871.1991,290.8602,275.792877,723.3638,241.5215,3466.459503,4035.8582,10164.1418,28.42153661971831,9800,2540,964.8852999999999,14274,903
101,,2022-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,2022-09-10 00:00:00+00:00,858.55896,119.01152,2286.27466,556.6744,273.939362,1201.89819,246.1251,4094.458902,5149.53131,9050.46869,36.264305,9800,2540,1448.02329,14274,903
102,,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,2022-09-11 00:00:00+00:00,775.9094,117.344604,2196.263,785.8931,273.95932,1496.36267,425.255829,4149.369424,5679.683998999999,8520.316001000001,39.99777464084506,9800,2540,1921.618499,14274,903
103,,2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,2022-09-12 00:00:00+00:00,675.8932,115.781784,2011.39038,790.872437,274.3097,1495.823,1153.10461,3868.247501,6127.083627000001,8072.916372999999,43.14847624647888,9800,2540,2648.92761,14274,903
104,,2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,2022-09-13 00:00:00+00:00,755.2017,116.958618,2108.55542,797.4257,274.887451,1492.5708,1871.59106,4053.028889,7025.344679999999,7174.655320000001,49.474258309859145,9800,2540,3364.16186,14274,903
105,,2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,2022-09-14 00:00:00+00:00,511.000061,116.890808,2677.40918,800.7238,275.954529,1491.62817,2614.45313,4381.978378,8095.214341,6104.785659,57.00855169718309,9800,2540,4106.0813,14274,903
106,,2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,2022-09-15 00:00:00+00:00,482.985474,117.303818,2499.5415,1442.04968,275.385681,1586.87634,3220.66,4817.266153,9232.112994,4967.887006000001,65.01488023943661,9800,2540,4807.53634,14274,903
107,,2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,2022-09-16 00:00:00+00:00,467.620361,116.508156,2495.778,638.4985,274.69516,2295.47534,3218.32422,3993.100177,9115.696421,5084.303578999999,64.19504521830986,9800,2540,5513.7995599999995,14274,903
108,,2022-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,2022-09-17 00:00:00+00:00,468.1746,115.555016,2495.88159,432.855133,273.4146,3011.56616,3217.42334,3785.880939,9625.900823,4574.099177,67.78803396478874,9800,2540,6228.9895,14274,903
109,,2022-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,2022-09-18 00:00:00+00:00,468.037,114.30172,2497.12646,584.4948,275.036163,3009.51343,3216.133,3938.996143,9775.30469,4424.695310000001,68.84017387323944,9800,2540,6225.64643,14274,903
110,,2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,2022-09-19 00:00:00+00:00,468.5256,113.402351,2253.38257,329.660431,276.246979,3004.102,3213.35352,3441.2179310000006,9269.024121,4930.975879,65.27481775352113,9800,2540,6217.4555199999995,14274,903
111,,2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,2022-09-20 00:00:00+00:00,469.2154,113.728333,1939.56592,334.84726,276.7467,3003.51367,3212.639,3134.103613,8959.78125,5240.21875,63.09705105633803,9800,2540,6216.1526699999995,14274,903
112,,2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,2022-09-21 00:00:00+00:00,469.214783,112.867462,2088.74414,339.7628,276.737762,3002.36475,3212.319,3287.326947,9112.405473,5087.594527000001,64.171869528169,9800,2540,6214.68375,14274,903
113,,2022-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,2022-09-22 00:00:00+00:00,470.676,112.965958,2440.05981,344.328247,278.172028,3002.08032,3212.18945,3646.202043,9469.333827,4730.666173,66.6854494859155,9800,2540,6214.26977,14274,903
114,,2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,2022-09-23 00:00:00+00:00,470.537,113.849487,2595.724,347.67746,277.116821,2997.06445,3209.72681,3804.904768,9620.72972,4579.270280000001,67.75161774647887,9800,2540,6206.79126,14274,903
115,,2022-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,23.0,2022-09-24 00:00:00+00:00,470.537,113.524544,2465.38135,572.829468,276.654083,2995.39917,3208.618,3898.926445,9712.764988,4487.235011999999,68.39975343661972,9800,2540,6204.01717,14274,903
116,,2022-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,24.0,2022-09-25 00:00:00+00:00,470.462463,113.585457,2554.255,585.888733,276.60498,2993.47437,3207.83057,4000.796633,9811.911136,4388.088864000001,69.09796574647886,9800,2540,6201.30494,14274,903
117,,2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,25.0,2022-09-26 00:00:00+00:00,470.676,115.884,2485.95654,594.7777,277.0236,2987.69116,3198.19775,3944.31784,9737.29915,4462.700850000001,68.57252922535211,9800,2540,6185.88891,14274,903
118,,2022-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,26.0,2022-09-27 00:00:00+00:00,471.013458,117.22998,2358.804,602.450745,277.993378,2983.444,3184.66821,3827.491561,9600.380413,4599.619587000001,67.60831276760563,9800,2540,6168.112209999999,14274,903
119,,2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,27.0,2022-09-28 00:00:00+00:00,472.07,117.087425,2352.39136,742.640869,279.315918,2983.89233,3184.78418,3963.505572,9735.778739,4464.221260999999,68.56182210563381,9800,2540,6168.67651,14274,903
120,,2022-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,28.0,2022-09-29 00:00:00+00:00,472.4019,117.081169,2021.24011,1017.75037,278.194458,2983.44531,3184.47778,3906.668007,9679.31547,4520.684529999999,68.16419345070423,9800,2540,6167.92309,14274,903
121,,2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,29.0,2022-09-30 00:00:00+00:00,472.906,117.0771,2017.07764,1035.46338,278.2729,2983.47852,3184.58643,3920.79702,9693.51197,4506.48803,68.2641688028169,9800,2540,6168.06495,14274,903
